	ID	Identifier	Title	ApiUrl	RecordCount	ColumnCount
1131	1131	81850NED	Bedrijfsopleidingen; kerncijfers	https://opendata.cbs.nl/ODataApi/OData/81850NED	7	18
1132	1132	81848NED	Bedrijfsopleidingen; deelname, kosten en beleid	https://opendata.cbs.nl/ODataApi/OData/81848NED	82	89
1133	1133	83917NED	Cursusdeelnemers; bedrijfskenmerken, 2016	https://opendata.cbs.nl/ODataApi/OData/83917NED	36	7
1134	1134	83916NED	Cursusdeelnemers; persoonskenmerken, 2016	https://opendata.cbs.nl/ODataApi/OData/83916NED	29	7
1135	1135	84277NED	Leven lang leren; bevolking (15 tot 75 jaar)	https://opendata.cbs.nl/ODataApi/OData/84277NED	32490	6
1136	1136	84279NED	Leven lang leren; onderwijskenmerken	https://opendata.cbs.nl/ODataApi/OData/84279NED	123840	7
1137	1137	84278NED	Leven lang leren; werkzame beroepsbevolking, arbeidskenmerken	https://opendata.cbs.nl/ODataApi/OData/84278NED	61560	6
1138	1138	84308NED	Leven lang leren; werkzame beroepsbevolking, bedrijfskenmerken	https://opendata.cbs.nl/ODataApi/OData/84308NED	116280	6
1139	1139	80174ned	VAVO; deelnemers, migratieachtergrond, leeftijd	https://opendata.cbs.nl/ODataApi/OData/80174ned	5184	8
1140	1140	80176ned	VAVO; gediplomeerden, migratieachtergrond, leeftijd	https://opendata.cbs.nl/ODataApi/OData/80176ned	4860	8
1141	1141	80393ned	Onderwijs; uitgaven aan onderwijs en CBS/OESO indicatoren	https://opendata.cbs.nl/ODataApi/OData/80393ned	260	68
1142	1142	80509ned	Overheid; uitgaven aan onderwijs en studietoelagen vanaf 1900	https://opendata.cbs.nl/ODataApi/OData/80509ned	121	20
1143	1143	83829NED	Uitstromers mbo; arbeidskenmerken na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83829NED	8668296	8
1144	1144	83828NED	Uitstromers mbo; arbeidsmarktpositie na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83828NED	4334148	8
1145	1145	83830NED	Uitstromers mbo met werk; bedrijfstak na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83830NED	18574920	8
1146	1146	83831NED	Uitstromers mbo; uitkering na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83831NED	6810804	8
1147	1147	83832NED	Uitstromers mbo werkzaam als werknemers; uurloon na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83832NED	2063880	7
1148	1148	83812NED	Uitstromers ho; arbeidskenmerken na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83812NED	4120116	8
1149	1149	83811NED	Uitstromers ho; arbeidsmarktpositie na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83811NED	2060058	8
1150	1150	83813NED	Uitstromers ho met werk; bedrijfstak na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83813NED	6306300	8
1151	1151	83814NED	Uitstromers ho; uitkering na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83814NED	3237234	8
1152	1152	83815NED	Uitstromers ho werkzaam als werknemers; uurloon na verlaten onderwijs	https://opendata.cbs.nl/ODataApi/OData/83815NED	1261260	7
1153	1153	85313NED	Bevolking; hoogstbehaald onderwijsniveau en onderwijsrichting	https://opendata.cbs.nl/ODataApi/OData/85313NED	362934	6
1154	1154	85184NED	Bevolking; hoogstbehaald onderwijsniveau en onderwijsrichting, 2003-2022	https://opendata.cbs.nl/ODataApi/OData/85184NED	741312	6
1155	1155	84337NED	Jongeren (15 tot 25 jaar); onderwijsniveau, kenmerken ouders	https://opendata.cbs.nl/ODataApi/OData/84337NED	31590	7
1156	1156	83613NED	Onderwijsniveau van personen en partner	https://opendata.cbs.nl/ODataApi/OData/83613NED	1620	4
1157	1157	84781NED	Voortijdig schoolverlaters; geslacht, leeftijd en migratieachtergrond	https://opendata.cbs.nl/ODataApi/OData/84781NED	4752	9
1158	1158	84782NED	Voortijdig schoolverlaters; geslacht, onderwijssoort en migratieachtergrond	https://opendata.cbs.nl/ODataApi/OData/84782NED	3780	8
1159	1159	82381NED	Jongeren; voortijdig schoolverlaters, geslacht, migratieachtgr., 2003-2020	https://opendata.cbs.nl/ODataApi/OData/82381NED	1728	5
1160	1160	84555NED	Voortijdig schoolverlaters (VSV); terugkeer in onderwijs na schoolverlaten	https://opendata.cbs.nl/ODataApi/OData/84555NED	604800	13
1161	1161	80384ned	Gediplomeerden en afgestudeerden; onderwijssoort, vanaf 1900	https://opendata.cbs.nl/ODataApi/OData/80384ned	363	176
1162	1162	37220	Leerlingen en studenten; onderwijssoort, vanaf 1900	https://opendata.cbs.nl/ODataApi/OData/37220	366	163
1163	1163	03753	Onderwijsinstellingen; grootte, soort, levensbeschouwelijke grondslag	https://opendata.cbs.nl/ODataApi/OData/03753	19008	6
1164	1164	82269NED	Gemeenschappelijke regelingen; balansposten per 31 december	https://opendata.cbs.nl/ODataApi/OData/82269NED	560	3
1165	1165	84665NED	Gemeenschappelijke regelingen; baten en lasten per taakveld	https://opendata.cbs.nl/ODataApi/OData/84665NED	138	5
1166	1166	81861NED	Waterschapsfinanciën vanaf 1936	https://opendata.cbs.nl/ODataApi/OData/81861NED	85	13
1167	1167	83520NED	Opbrengsten waterschapsheffingen; begrotingen en realisatie	https://opendata.cbs.nl/ODataApi/OData/83520NED	4104	5
1168	1168	85161NED	Decentrale overheden; EMU-saldo, begroting 2021-2023	https://opendata.cbs.nl/ODataApi/OData/85161NED	11	6
1169	1169	82372NED	Centrale overheid; inkomsten en uitgaven per maand op kasbasis	https://opendata.cbs.nl/ODataApi/OData/82372NED	103	12
1170	1170	82593NED	Decentrale overheid; baten, lasten en saldo per kwartaal	https://opendata.cbs.nl/ODataApi/OData/82593NED	33	4
1171	1171	82561NED	Overige lokale overheid; inkomsten en uitgaven per kwartaal op kasbasis	https://opendata.cbs.nl/ODataApi/OData/82561NED	33	4
1172	1172	82823NED	Overheid; schuldgaranties, buiten balans PPS, niet-renderende leningen	https://opendata.cbs.nl/ODataApi/OData/82823NED	44	20
1173	1173	82891NED	Overheidsdeelnemingen; particuliere en overheidsondernemingen	https://opendata.cbs.nl/ODataApi/OData/82891NED	9	7
1174	1174	84449NED	Overheidsondernemingen; schulden, sector met zeggenschap	https://opendata.cbs.nl/ODataApi/OData/84449NED	12	12
1175	1175	82373NED	Socialezekerheidsfondsen; inkomsten en uitgaven	https://opendata.cbs.nl/ODataApi/OData/82373NED	103	15
1176	1176	83136NED	Consumentenprijzen; basisjaren vanaf 1969	https://opendata.cbs.nl/ODataApi/OData/83136NED	697	10
1177	1177	83132NED	Consumentenprijzen; bijdrage en impact, CPI 2015=100	https://opendata.cbs.nl/ODataApi/OData/83132NED	16082	6
1178	1178	83134NED	Consumentenprijzen; bijdrage en impact, HICP 2015=100	https://opendata.cbs.nl/ODataApi/OData/83134NED	15050	6
1179	1179	83131NED	Consumentenprijzen; prijsindex 2015=100	https://opendata.cbs.nl/ODataApi/OData/83131NED	140476	9
1180	1180	70936ned	Jaarmutatie consumentenprijsindex; vanaf 1963	https://opendata.cbs.nl/ODataApi/OData/70936ned	775	3
1181	1181	83135NED	Jaarmutatie HICP; Nederland, eurozone en Europese Unie, 2015=100	https://opendata.cbs.nl/ODataApi/OData/83135NED	346	7
1182	1182	83133NED	Consumentenprijzen; Europees geharmoniseerde prijsindex 2015=100	https://opendata.cbs.nl/ODataApi/OData/83133NED	135978	9
1183	1183	71905ned	Consumentenprijzen; prijsindex 1900 = 100	https://opendata.cbs.nl/ODataApi/OData/71905ned	122	3
1184	1184	83935NED	Producentenprijzen (PPI); afzet-, invoer-, verbruiksprijzen, index 2015=100	https://opendata.cbs.nl/ODataApi/OData/83935NED	334965	6
1185	1185	83936NED	Producentenprijzen; afzetprijzen, bedrijfstak SBI 2008, index 2015=100	https://opendata.cbs.nl/ODataApi/OData/83936NED	27537	7
1186	1186	84923NED	Personen met uitgesproken schuldsanering; jaar uitspraak, persoonskenmerken	https://opendata.cbs.nl/ODataApi/OData/84923NED	30912	6
1187	1187	84927NED	Personen met beëindigde schuldsanering; persoonskenmerk, wijze beëindiging	https://opendata.cbs.nl/ODataApi/OData/84927NED	216384	7
1188	1188	84925NED	Personen in de schuldsanering op 31 december; persoonskenmerken	https://opendata.cbs.nl/ODataApi/OData/84925NED	30912	6
1189	1189	84612NED	Derdelanders; illegale aanwezigheid vastgesteld, nationaliteit	https://opendata.cbs.nl/ODataApi/OData/84612NED	1638	5
1190	1190	84613NED	Derdelanders; verplichting tot- en aantoonbaar vertrek, nationaliteit	https://opendata.cbs.nl/ODataApi/OData/84613NED	581	4
1191	1191	82229NED	Gesubsidieerde rechtsbijstand; personen met toevoegingen	https://opendata.cbs.nl/ODataApi/OData/82229NED	2940	20
1192	1192	81105ned	Gesubsidieerde rechtsbijstand; unieke klanten Juridisch Loket	https://opendata.cbs.nl/ODataApi/OData/81105ned	5632	25
1193	1193	81018ned	Cliënten van Slachtofferhulp; type, delict, migratieachtergrond en leeftijd	https://opendata.cbs.nl/ODataApi/OData/81018ned	85680	8
1194	1194	82321NED	Gedetineerden; geslacht, leeftijd en migratieachtergrond	https://opendata.cbs.nl/ODataApi/OData/82321NED	4224	6
1195	1195	84425NED	Gedetineerden op 30 september; verblijfstitel, strafduur, persoonskenmerken	https://opendata.cbs.nl/ODataApi/OData/84425NED	96768	7
1196	1196	37395	Penitentiaire inrichtingen; in- en uitstroom van de gedetineerden	https://opendata.cbs.nl/ODataApi/OData/37395	882	17
1197	1197	83944NED	Vervolging en berechting misdrijven; persoonsgegevens	https://opendata.cbs.nl/ODataApi/OData/83944NED	12600	27
1198	1198	83943NED	Vervolging en berechting misdrijven; sociaal-economische categorie	https://opendata.cbs.nl/ODataApi/OData/83943NED	47040	28
1199	1199	71930ned	Halt-jongeren; delictgroep, geslacht, leeftijd en herkomstgroepering	https://opendata.cbs.nl/ODataApi/OData/71930ned	4488	28
1200	1200	83723NED	Geregistreerde criminaliteit; tijdreeks vanaf 1948	https://opendata.cbs.nl/ODataApi/OData/83723NED	74	24
1201	1201	82315NED	Registraties en aanhoudingen van verdachten; nationaliteit	https://opendata.cbs.nl/ODataApi/OData/82315NED	10488	37
1202	1202	81947NED	Verdachten; delictgroep, geslacht, leeftijd en migratieachtergrond	https://opendata.cbs.nl/ODataApi/OData/81947NED	7084	70
1203	1203	81959NED	Verdachten; geslacht, leeftijd, migratieachtergrond en generatie	https://opendata.cbs.nl/ODataApi/OData/81959NED	198352	11
1204	1204	81997NED	Verdachten van misdrijven; leeftijd, geslacht en recidive	https://opendata.cbs.nl/ODataApi/OData/81997NED	14280	8
1205	1205	81929NED	Burgers en politie; persoonskenmerken 2012-2019	https://opendata.cbs.nl/ODataApi/OData/81929NED	602	75
1206	1206	81925NED	Leefbaarheid en overlast in buurt; persoonskenmerken 2012-2019	https://opendata.cbs.nl/ODataApi/OData/81925NED	602	61
1207	1207	81881NED	(On)veiligheidsbeleving; persoonskenmerken (2012-2019)	https://opendata.cbs.nl/ODataApi/OData/81881NED	602	33
1208	1208	81932NED	Preventie; persoonskenmerken 2012-2019	https://opendata.cbs.nl/ODataApi/OData/81932NED	602	13
1209	1209	83095NED	Ondervonden delicten; persoonskenmerken 2012-2019	https://opendata.cbs.nl/ODataApi/OData/83095NED	602	157
1210	1210	83096NED	Slachtofferschap delicten; persoonskenmerken 2012-2019	https://opendata.cbs.nl/ODataApi/OData/83096NED	602	219
1211	1211	85147NED	Sociale veiligheid; persoonskenmerken	https://opendata.cbs.nl/ODataApi/OData/85147NED	138	227
1212	1212	84755NED	Mobiliteitstrend; per rit, vervoerwijzen, reismotief, leeftijd en geslacht	https://opendata.cbs.nl/ODataApi/OData/84755NED	95040	8
1213	1213	84707NED	Verkeersdeelname en deelname openbaar vervoer; persoonskenmerken	https://opendata.cbs.nl/ODataApi/OData/84707NED	2520	7
1214	1214	80302ned	Verkeersprestaties motorvoertuigen; kilometers, voertuigsoort, grondgebied	https://opendata.cbs.nl/ODataApi/OData/80302ned	217	8
1215	1215	81481NED	Bedrijfsbestelauto's; km's, bedrijfstakken (SBI 2008), bedrijfsgrootte	https://opendata.cbs.nl/ODataApi/OData/81481NED	2496	6
1216	1216	80589ned	Verkeersprestaties bussen; kilometers, leeftijdsklasse, grondgebied	https://opendata.cbs.nl/ODataApi/OData/80589ned	558	13
1217	1217	80353ned	Verkeersprestaties bestelauto's; kilometers, brandstofsoort, grondgebied	https://opendata.cbs.nl/ODataApi/OData/80353ned	1364	13
1218	1218	83696NED	Verkeersprestaties bestelauto's; gewicht, leeftijd, brandstof	https://opendata.cbs.nl/ODataApi/OData/83696NED	1656	7
1219	1219	83501NED	Verkeersprestaties vrachtvoertuigen; kilometers, bedrijfstakken	https://opendata.cbs.nl/ODataApi/OData/83501NED	18720	7
1220	1220	80379ned	Verkeersprestaties vrachtvoertuigen naar gewicht en grondgebied 2001-2017	https://opendata.cbs.nl/ODataApi/OData/80379ned	3162	13
1221	1221	84651NED	Verkeersprestaties vrachtvoertuigen; kilometers, grondgebied, gewicht	https://opendata.cbs.nl/ODataApi/OData/84651NED	2280	13
1222	1222	80392ned	Verkeersprestaties vrachtvoertuigen; kilometers, laadvermogen, grondgebied	https://opendata.cbs.nl/ODataApi/OData/80392ned	3069	13
1223	1223	82428NED	Verkeersprestaties speciale voertuigen; kilometers, gewicht, grondgebied	https://opendata.cbs.nl/ODataApi/OData/82428NED	1116	10
1224	1224	83703NED	Verkeersprestaties personenauto's, brandstof uitgebreid, leeftijd	https://opendata.cbs.nl/ODataApi/OData/83703NED	336	6
1225	1225	71107ned	Verkeersprestaties personenauto's; eigendom, brandstof, gewicht, leeftijd	https://opendata.cbs.nl/ODataApi/OData/71107ned	9600	6
1226	1226	83702NED	Verkeersprestaties personenauto's, leeftijd uitgebreid, brandstof	https://opendata.cbs.nl/ODataApi/OData/83702NED	1152	6
1227	1227	80428ned	Verkeersprestaties personenauto's; kilometers, brandstofsoort, grondgebied	https://opendata.cbs.nl/ODataApi/OData/80428ned	4092	14
1228	1228	83435NED	Amsterdam Airport Schiphol; passagiersvervoer, partnerluchthaven	https://opendata.cbs.nl/ODataApi/OData/83435NED	18840	5
1229	1229	60058ned	Luchtvaart; vliegtuigbewegingen op kleine luchthavens	https://opendata.cbs.nl/ODataApi/OData/60058ned	5356	70
1230	1230	37478hvv	Luchtvaart; maandcijfers Nederlandse luchthavens van nationaal belang	https://opendata.cbs.nl/ODataApi/OData/37478hvv	2412	104
1231	1231	82513NED	Spoorvervoer; goederenvervoer over Nederlands spoor, aan- en afvoer, landen	https://opendata.cbs.nl/ODataApi/OData/82513NED	270	6
1232	1232	80429ned	Spoorvervoer; ladinggewicht, ladingtonkilometer, treinkilometers	https://opendata.cbs.nl/ODataApi/OData/80429ned	90	16
1233	1233	82512NED	Spoorvervoer; goederenvervoer over Nederlands spoor, goederensoort	https://opendata.cbs.nl/ODataApi/OData/82512NED	315	5
1234	1234	83077NED	Wegvervoer; kerncijfers	https://opendata.cbs.nl/ODataApi/OData/83077NED	525	8
1235	1235	83463NED	Wegvervoer; kerncijfers per bedrijfstak	https://opendata.cbs.nl/ODataApi/OData/83463NED	297	7
1236	1236	83404NED	Wegvervoer; kerncijfers per milieuklasse	https://opendata.cbs.nl/ODataApi/OData/83404NED	864	8
1237	1237	82836NED	Wegvervoer bestelauto's; vervoerd gewicht, ladington- en voertuigkilometers	https://opendata.cbs.nl/ODataApi/OData/82836NED	45	6
1238	1238	83079NED	Wegvervoer; vervoerd gewicht naar goederensoort NST 2007	https://opendata.cbs.nl/ODataApi/OData/83079NED	1512	5
1239	1239	83080NED	Wegvervoer; vervoerd gewicht naar goederensoort NSTR	https://opendata.cbs.nl/ODataApi/OData/83080NED	10857	5
1240	1240	83078NED	Wegvervoer; vervoerd gewicht naar afstandsklasse	https://opendata.cbs.nl/ODataApi/OData/83078NED	408	4
1241	1241	83081NED	Wegvervoer; vervoerd gewicht naar land van laden en lossen	https://opendata.cbs.nl/ODataApi/OData/83081NED	7200	6
1242	1242	85132NED	Wegvervoer; vervoerd gewicht door wegtransporteurs uit de Europese Unie	https://opendata.cbs.nl/ODataApi/OData/85132NED	42336	5
1243	1243	83084NED	Wegvervoer; vervoerd gewicht door wegtransporteurs uit de EU; 2005-2019	https://opendata.cbs.nl/ODataApi/OData/83084NED	353220	5
1244	1244	83083NED	Wegvervoer; vervoerd gewicht vanaf 1955	https://opendata.cbs.nl/ODataApi/OData/83083NED	1809	4
1245	1245	84957NED	Pijpleidingenvervoer; kerncijfers	https://opendata.cbs.nl/ODataApi/OData/84957NED	35	4
1246	1246	37509hvv	Pijpleidingvervoer; gewicht, aardolie(producten) naar Duitsland en België	https://opendata.cbs.nl/ODataApi/OData/37509hvv	505	8
1247	1247	84958NED	Pijpleidingenvervoer; ladinggewicht, afstandsklasse	https://opendata.cbs.nl/ODataApi/OData/84958NED	49	3
1248	1248	84966NED	Pijpleidingenvervoer; ladinggewicht, goederensoort, vervoerstroom	https://opendata.cbs.nl/ODataApi/OData/84966NED	84	4
1249	1249	82515NED	Binnenvaart; goederenvervoer, aan- en afvoer, landen, goederensoort	https://opendata.cbs.nl/ODataApi/OData/82515NED	3150	7
1250	1250	82514NED	Binnenvaart; goederenvervoer, vervoerstroom, goederensoort	https://opendata.cbs.nl/ODataApi/OData/82514NED	1575	6
1251	1251	83019NED	Binnenvaart; goederenvervoer, vervoerstroom, soort lading	https://opendata.cbs.nl/ODataApi/OData/83019NED	4260	6
1252	1252	82850NED	Zeevaart; overgeslagen gewicht, zeehaven, vervoerstroom, soort lading	https://opendata.cbs.nl/ODataApi/OData/82850NED	7056	5
1253	1253	83101NED	Goederenvervoer; vervoerwijzen, vervoerstromen van en naar Nederland	https://opendata.cbs.nl/ODataApi/OData/83101NED	161	7
1254	1254	83856NED	Transportbedrijven; omzetontwikkeling, index 2015=100	https://opendata.cbs.nl/ODataApi/OData/83856NED	2001	4
1255	1255	85241NED	Bromfietsen actief; soort voertuig, brandstof, bouwjaar, 1 januari	https://opendata.cbs.nl/ODataApi/OData/85241NED	288	8
1256	1256	85240NED	Bromfietsen actief; voertuigsoort, bouwjaar, leeftijd, regio, 1 januari	https://opendata.cbs.nl/ODataApi/OData/85240NED	11232	9
1257	1257	84574NED	Bedrijfsbestelauto's; bedrijfstakken/branches (SBI 2008, 3-digits)	https://opendata.cbs.nl/ODataApi/OData/84574NED	4452	3
1258	1258	85238NED	Motorfietsen actief; voertuigkenmerken, regio's, 1 januari	https://opendata.cbs.nl/ODataApi/OData/85238NED	548	47
1259	1259	85243NED	Motorvoertuigen actief; type, leeftijdsklasse, 1 januari 	https://opendata.cbs.nl/ODataApi/OData/85243NED	44	15
1260	1260	82472NED	Motorvoertuigen; vanaf 1927	https://opendata.cbs.nl/ODataApi/OData/82472NED	95	10
1261	1261	83528NED	Vrachtauto's en trekkers; bedrijfstakken (SBI 2008), kenmerken voertuigen	https://opendata.cbs.nl/ODataApi/OData/83528NED	32760	5
1262	1262	85245NED	Motorvoertuigen actief; sloopvoertuigen, voertuigtype, brandstofsoort	https://opendata.cbs.nl/ODataApi/OData/85245NED	32	7
1263	1263	85250NED	Motorvoertuigen actief; sloopvoertuigen, gewichtsklasse	https://opendata.cbs.nl/ODataApi/OData/85250NED	80	4
1264	1264	85244NED	Motorvoertuigen actief; sloop, export en overige uitval, leeftijd auto	https://opendata.cbs.nl/ODataApi/OData/85244NED	40	29
1265	1265	37721hvv	Luchtvloot; omvang en samenstelling, 31 december	https://opendata.cbs.nl/ODataApi/OData/37721hvv	61	27
1266	1266	70810NED	Professionele podiumkunsten; werkgelegenheid, baten en lasten	https://opendata.cbs.nl/ODataApi/OData/70810NED	19	33
1267	1267	83532NED	Musea; bedrijfsopbrengsten en -kosten	https://opendata.cbs.nl/ODataApi/OData/83532NED	6	49
1268	1268	83533NED	Musea; collectie, bezoeken, tarieven, tentoonstellingen, werkgelegenheid	https://opendata.cbs.nl/ODataApi/OData/83533NED	6	43
1269	1269	70763ned	Openbare bibliotheken	https://opendata.cbs.nl/ODataApi/OData/70763ned	25	84
1270	1270	82469NED	Openbare bibliotheken; leden, collectie, uitleningen vanaf 1900	https://opendata.cbs.nl/ODataApi/OData/82469NED	122	9
